row_id,stage,family,spec_fingerprint,b_effect,e_effect,prediction_diff,b_false_conjunction,e_false_conjunction,b_row_pass,e_row_pass,b_work,e_work,b_persistent_bytes,e_persistent_bytes,b_quiescent,e_quiescent
f1-ab-distinct-s307-m0-r0-t2-c1-l0-d5-tr0-a2,gate,same_source_bursts,11913368632191008709,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-one-path-s307-m0-r0-t2-c1-l0-d1-tr0-a2,gate,same_source_bursts,17868143592334502284,0,0,false,false,false,true,true,19,29,272,272,true,true
f1-a-burst-4-s307-m0-r0-t2-c1-l0-d4-tr0-a2,gate,same_source_bursts,7253485925079590477,0,0,false,false,false,true,true,19,29,272,272,true,true
f2-one-strong-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,amplitude_vs_multiplicity,13236728604363028617,1,0,true,true,false,false,true,16,4,160,160,true,true
f2-two-weak-distinct-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,amplitude_vs_multiplicity,505769340385000894,1,1,false,false,false,true,true,21,19,160,160,true,true
f2-two-weak-same-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,amplitude_vs_multiplicity,10677131759049160414,1,1,false,true,true,false,false,21,19,160,160,true,true
f2-asymmetric-distinct-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,amplitude_vs_multiplicity,2381734159592518997,1,1,false,false,false,true,true,21,19,160,160,true,true
f3-direct-return-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,dense_return_topology,7592949844497728119,1,1,false,false,false,true,true,72,49,384,384,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,dense_return_topology,10390123485324475711,1,1,false,false,false,true,true,50,49,384,384,true,true
f3-no-return-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,dense_return_topology,7949581753738538191,1,1,false,false,false,true,true,40,35,384,384,true,true
f3-direct-return-s307-m0-r0-t2-c1-l0-d0-tr0-a6,gate,dense_return_topology,13243170665151947407,1,1,false,false,false,true,true,96,65,832,832,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l0-d0-tr0-a6,gate,dense_return_topology,12120765546575205391,1,1,false,false,false,true,true,66,65,832,832,true,true
f3-no-return-s307-m0-r0-t2-c1-l0-d0-tr0-a6,gate,dense_return_topology,8585097697369893519,1,1,false,false,false,true,true,52,47,832,832,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d-1-tr0-a2,gate,timing_transfer,4532170679263553549,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,timing_transfer,17712510796629711812,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d1-tr0-a2,gate,timing_transfer,17301018405848041369,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d2-tr0-a2,gate,timing_transfer,2463396695974023805,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d3-tr0-a2,gate,timing_transfer,4568286897544950569,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d4-tr0-a2,gate,timing_transfer,14665460070066671669,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d5-tr0-a2,gate,timing_transfer,11463008627038646977,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d-1-tr2-a2,gate,timing_transfer,5297412337322804785,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d0-tr2-a2,gate,timing_transfer,15704396591353274720,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d1-tr2-a2,gate,timing_transfer,3601132590894738421,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d2-tr2-a2,gate,timing_transfer,10067749681061780377,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d3-tr2-a2,gate,timing_transfer,3310552391801086541,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d4-tr2-a2,gate,timing_transfer,4004057003972901409,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d5-tr2-a2,gate,timing_transfer,398982706553324405,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d-1-tr4-a2,gate,timing_transfer,7745077080291746693,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d0-tr4-a2,gate,timing_transfer,12826661868669723724,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d1-tr4-a2,gate,timing_transfer,1030939431345584921,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d2-tr4-a2,gate,timing_transfer,13238390792852872397,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d3-tr4-a2,gate,timing_transfer,3429928755924292369,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d4-tr4-a2,gate,timing_transfer,16324466211249708333,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l0-d5-tr4-a2,gate,timing_transfer,9545865193774539457,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,9853823387968210547,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-initial-cd-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,6165709967547424207,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-crossed-ad-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,5227914574840403969,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-crossed-cb-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,6122850337976291785,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-singleton-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,16029812106888245635,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-old-self-evidence-s307-m0-r0-t2-c1-l0-d0-tr0-a6,gate,shared_control,15599011293669266774,1,1,false,false,false,true,true,52,47,832,832,true,true
ctl-blocked-return-s307-m0-r0-t2-c1-l0-d0-tr0-a6,gate,shared_control,2621303336353363637,1,1,false,false,false,true,true,52,47,832,832,true,true
ctl-stale-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,16438549129013476037,0,0,false,false,false,true,true,20,17,160,160,true,true
ctl-deallocation-bootstrap-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,10151693154626583578,0,0,false,false,false,true,true,12,16,224,224,true,true
ctl-ambiguity-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,9638189748903666761,2,2,false,false,false,true,true,90,80,544,544,true,true
ctl-recursion-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,683756023111866996,1,1,false,false,false,true,true,82,71,496,496,true,true
ctl-replay-s307-m0-r0-t2-c1-l0-d0-tr0-a2,gate,shared_control,9916068360456691069,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-same-tick-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,same_source_bursts,5427786982531243139,1,1,false,true,true,false,false,21,19,352,352,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d-1-tr0-a2,gate,same_source_bursts,11036645255473366655,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d-1-tr0-a2,gate,same_source_bursts,13711174070770662563,0,0,false,false,false,true,true,14,19,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,same_source_bursts,13833898048879644197,1,1,false,true,true,false,false,21,19,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,same_source_bursts,8098202748678849498,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d1-tr0-a2,gate,same_source_bursts,9194914218544733643,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d1-tr0-a2,gate,same_source_bursts,15815254849334706797,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d2-tr0-a2,gate,same_source_bursts,16556354936358486001,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d2-tr0-a2,gate,same_source_bursts,7477736227630369763,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d3-tr0-a2,gate,same_source_bursts,13847679591675964275,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d3-tr0-a2,gate,same_source_bursts,8968176076067561329,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d4-tr0-a2,gate,same_source_bursts,9618986292372625501,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d4-tr0-a2,gate,same_source_bursts,4681187952072924763,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l4-d5-tr0-a2,gate,same_source_bursts,5333170522729038427,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l4-d5-tr0-a2,gate,same_source_bursts,9632261331191762213,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-one-path-s307-m0-r0-t2-c1-l4-d1-tr0-a2,gate,same_source_bursts,16366650634443574996,0,0,false,false,false,true,true,19,29,272,272,true,true
f1-a-burst-4-s307-m0-r0-t2-c1-l4-d4-tr0-a2,gate,same_source_bursts,895394575497382101,0,0,false,false,false,true,true,19,29,272,272,true,true
f2-one-strong-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,amplitude_vs_multiplicity,15367165575289039177,1,0,true,true,false,false,true,16,4,352,352,true,true
f2-two-weak-distinct-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,amplitude_vs_multiplicity,7497536666959799014,1,1,false,false,false,true,true,21,19,352,352,true,true
f2-two-weak-same-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,amplitude_vs_multiplicity,12470317598469633702,1,1,false,true,true,false,false,21,19,352,352,true,true
f2-asymmetric-distinct-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,amplitude_vs_multiplicity,101343917026746709,1,1,false,false,false,true,true,21,19,352,352,true,true
f3-direct-return-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,dense_return_topology,17865495667325495559,1,1,false,false,false,true,true,126,103,576,576,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,dense_return_topology,6429517961842558295,1,1,false,false,false,true,true,104,103,576,576,true,true
f3-no-return-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,dense_return_topology,8650548992895928311,1,1,false,false,false,true,true,94,89,576,576,true,true
f3-direct-return-s307-m0-r0-t2-c1-l4-d0-tr0-a6,gate,dense_return_topology,10092807011984497743,1,1,false,false,false,true,true,166,135,1024,1024,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l4-d0-tr0-a6,gate,dense_return_topology,12253522838590177351,1,1,false,false,false,true,true,136,135,1024,1024,true,true
f3-no-return-s307-m0-r0-t2-c1-l4-d0-tr0-a6,gate,dense_return_topology,4747485583393087543,1,1,false,false,false,true,true,122,117,1024,1024,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d-1-tr0-a2,gate,timing_transfer,12495696436171699117,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,timing_transfer,11510672460921239468,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d1-tr0-a2,gate,timing_transfer,798541529630845417,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d2-tr0-a2,gate,timing_transfer,12174477709746779989,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d3-tr0-a2,gate,timing_transfer,5049088772778898953,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d4-tr0-a2,gate,timing_transfer,8420655082516455389,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d5-tr0-a2,gate,timing_transfer,1558054827611322273,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d-1-tr2-a2,gate,timing_transfer,15302099172207508041,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d0-tr2-a2,gate,timing_transfer,11779446012387076176,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d1-tr2-a2,gate,timing_transfer,13879580190856420797,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d2-tr2-a2,gate,timing_transfer,14583425183717563257,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d3-tr2-a2,gate,timing_transfer,8317748166047318213,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d4-tr2-a2,gate,timing_transfer,13556141425845280609,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d5-tr2-a2,gate,timing_transfer,12716512244785054845,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d-1-tr4-a2,gate,timing_transfer,378976178863069637,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d0-tr4-a2,gate,timing_transfer,4916804971922247588,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d1-tr4-a2,gate,timing_transfer,15486753529006591401,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d2-tr4-a2,gate,timing_transfer,7882601603266863749,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d3-tr4-a2,gate,timing_transfer,6391144104418086913,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d4-tr4-a2,gate,timing_transfer,8716777745782393061,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l4-d5-tr4-a2,gate,timing_transfer,557587959444221217,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,2961607794384513635,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-initial-cd-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,14459442815101766271,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-crossed-ad-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,17103970926593533825,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-crossed-cb-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,12224282964288717673,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-singleton-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,13781739290546157219,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-old-self-evidence-s307-m0-r0-t2-c1-l4-d0-tr0-a6,gate,shared_control,14188902669325522150,1,1,false,false,false,true,true,122,117,1024,1024,true,true
ctl-blocked-return-s307-m0-r0-t2-c1-l4-d0-tr0-a6,gate,shared_control,6756099924936674053,1,1,false,false,false,true,true,122,117,1024,1024,true,true
ctl-stale-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,5537375700296134661,0,0,false,false,false,true,true,20,17,160,160,true,true
ctl-deallocation-bootstrap-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,15400217245071919218,0,0,false,false,false,true,true,12,16,224,224,true,true
ctl-ambiguity-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,3861817961795220897,2,2,false,false,false,true,true,90,80,544,544,true,true
ctl-recursion-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,9893605529624348212,1,1,false,false,false,true,true,82,71,496,496,true,true
ctl-replay-s307-m0-r0-t2-c1-l4-d0-tr0-a2,gate,shared_control,17259004948896008005,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-same-tick-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,same_source_bursts,18058241866210063835,1,1,false,true,true,false,false,21,19,736,736,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d-1-tr0-a2,gate,same_source_bursts,14203858407571271879,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d-1-tr0-a2,gate,same_source_bursts,3924113303831298877,0,0,false,false,false,true,true,14,19,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,same_source_bursts,14959747525391163047,1,1,false,true,true,false,false,21,19,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,same_source_bursts,13129693365489692378,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d1-tr0-a2,gate,same_source_bursts,10314752867580542531,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d1-tr0-a2,gate,same_source_bursts,12023403900673480991,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d2-tr0-a2,gate,same_source_bursts,3814917496144429807,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d2-tr0-a2,gate,same_source_bursts,16835306785110861315,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d3-tr0-a2,gate,same_source_bursts,481031535383328315,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d3-tr0-a2,gate,same_source_bursts,2384585485564040255,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d4-tr0-a2,gate,same_source_bursts,8301601992892483663,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d4-tr0-a2,gate,same_source_bursts,15759006353461588107,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s307-m0-r0-t2-c1-l12-d5-tr0-a2,gate,same_source_bursts,12424862431574023635,0,0,false,false,false,true,true,9,9,736,736,true,true
f1-ab-distinct-s307-m0-r0-t2-c1-l12-d5-tr0-a2,gate,same_source_bursts,18357184236145520719,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-one-path-s307-m0-r0-t2-c1-l12-d1-tr0-a2,gate,same_source_bursts,791536153926762516,0,0,false,false,false,true,true,19,29,272,272,true,true
f1-a-burst-4-s307-m0-r0-t2-c1-l12-d4-tr0-a2,gate,same_source_bursts,1243688377415204219,0,0,false,false,false,true,true,19,29,272,272,true,true
f2-one-strong-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,amplitude_vs_multiplicity,1952487139325233713,1,0,true,true,false,false,true,16,4,736,736,true,true
f2-two-weak-distinct-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,amplitude_vs_multiplicity,16799087982171964666,1,1,false,false,false,true,true,21,19,736,736,true,true
f2-two-weak-same-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,amplitude_vs_multiplicity,288144832957567514,1,1,false,true,true,false,false,21,19,736,736,true,true
f2-asymmetric-distinct-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,amplitude_vs_multiplicity,15753159944974243695,1,1,false,false,false,true,true,21,19,736,736,true,true
f3-direct-return-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,dense_return_topology,7711335819203529795,1,1,false,false,false,true,true,282,259,960,960,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,dense_return_topology,14839788284005578257,1,1,false,false,false,true,true,260,259,960,960,true,true
f3-no-return-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,dense_return_topology,3828917060336087811,1,1,false,false,false,true,true,250,245,960,960,true,true
f3-direct-return-s307-m0-r0-t2-c1-l12-d0-tr0-a6,gate,dense_return_topology,3201495846459654299,1,1,false,false,false,true,true,354,323,1408,1408,true,true
f3-crossed-return-s307-m0-r0-t2-c1-l12-d0-tr0-a6,gate,dense_return_topology,15069372017961712473,1,1,false,false,false,true,true,324,323,1408,1408,true,true
f3-no-return-s307-m0-r0-t2-c1-l12-d0-tr0-a6,gate,dense_return_topology,10344949880746325179,1,1,false,false,false,true,true,310,305,1408,1408,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d-1-tr0-a2,gate,timing_transfer,13793146214761768565,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,timing_transfer,5232015126895013414,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d1-tr0-a2,gate,timing_transfer,3175272408475084193,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d2-tr0-a2,gate,timing_transfer,9400578466816808979,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d3-tr0-a2,gate,timing_transfer,9537396962356815865,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d4-tr0-a2,gate,timing_transfer,913618036465810447,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d5-tr0-a2,gate,timing_transfer,7381962937279479417,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d-1-tr2-a2,gate,timing_transfer,9455690842641552701,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d0-tr2-a2,gate,timing_transfer,2101281083451203398,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d1-tr2-a2,gate,timing_transfer,14715893579090639021,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d2-tr2-a2,gate,timing_transfer,13794363305581495459,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d3-tr2-a2,gate,timing_transfer,9623568910658212973,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d4-tr2-a2,gate,timing_transfer,1256783923411396591,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d5-tr2-a2,gate,timing_transfer,2487575672646682077,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d-1-tr4-a2,gate,timing_transfer,1962746624492624493,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d0-tr4-a2,gate,timing_transfer,5910080004098906806,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d1-tr4-a2,gate,timing_transfer,2075741195352342561,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d2-tr4-a2,gate,timing_transfer,3007255691503555331,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d3-tr4-a2,gate,timing_transfer,17826170310348681697,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d4-tr4-a2,gate,timing_transfer,8459317796003416927,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s307-m0-r0-t2-c1-l12-d5-tr4-a2,gate,timing_transfer,1101981323431870873,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s307-m0-r0-t2-c1-l12-d0-tr0-a2,gate,shared_control,14002881650748702495,2,2,false,false,false,true,true,81,76,272,272,true,true
